timestamp,location,lat,lon,current_speed,free_flow_speed,confidence,weather
11/7/2025 10:33:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 10:33:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 10:33:44,Howrah Bridge,22.585,88.3468,14,23,1,haze
11/7/2025 10:33:45,EM Bypass,22.4989,88.4122,19,24,0.974144,haze
11/7/2025 10:33:45,Airport,22.6394,88.4467,16,19,0.844626,haze
11/7/2025 10:43:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 10:43:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 10:43:44,Howrah Bridge,22.585,88.3468,15,24,0.998871,haze
11/7/2025 10:43:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 10:43:46,Airport,22.6394,88.4467,16,19,0.801193,haze
11/7/2025 10:53:42,Esplanade,22.5726,88.3639,15,22,0.567922,haze
11/7/2025 10:53:42,Salt Lake,22.5867,88.4173,23,26,0.998677,haze
11/7/2025 10:53:43,Howrah Bridge,22.585,88.3468,18,23,1,haze
11/7/2025 10:53:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 10:53:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 11:03:48,Esplanade,22.5726,88.3639,15,22,0.567922,haze
11/7/2025 11:03:48,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:03:50,Howrah Bridge,22.585,88.3468,18,23,1,haze
11/7/2025 11:03:50,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 11:03:52,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 11:13:42,Esplanade,22.5726,88.3639,17,22,0.537048,haze
11/7/2025 11:13:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:13:44,Howrah Bridge,22.585,88.3468,18,23,1,haze
11/7/2025 11:13:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 11:13:46,Airport,22.6394,88.4467,15,18,0.833231,haze
11/7/2025 11:23:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 11:23:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:23:45,Howrah Bridge,22.585,88.3468,17,23,1,haze
11/7/2025 11:23:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 11:23:46,Airport,22.6394,88.4467,16,18,0.791712,haze
11/7/2025 11:33:45,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 11:33:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:33:47,Howrah Bridge,22.585,88.3468,18,23,1,haze
11/7/2025 11:33:48,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 11:33:50,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 11:43:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 11:43:45,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:43:46,Howrah Bridge,22.585,88.3468,17,23,1,haze
11/7/2025 11:43:47,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 11:43:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 11:53:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 11:53:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 11:53:44,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 11:53:44,EM Bypass,22.4989,88.4122,22,25,0.98377,haze
11/7/2025 11:53:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:03:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 12:03:42,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:03:44,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 12:03:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 12:03:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:13:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 12:13:42,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:13:44,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 12:13:44,EM Bypass,22.4989,88.4122,21,24,0.991452,haze
11/7/2025 12:13:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:23:45,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 12:23:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:23:47,Howrah Bridge,22.585,88.3468,16,24,1,haze
11/7/2025 12:23:48,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 12:23:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:33:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 12:33:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:33:44,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 12:33:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 12:33:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:43:43,Esplanade,22.5726,88.3639,10,23,0.59,haze
11/7/2025 12:43:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:43:48,Howrah Bridge,22.585,88.3468,17,24,1,haze
11/7/2025 12:43:49,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 12:43:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 12:53:42,Esplanade,22.5726,88.3639,10,24,0.6,haze
11/7/2025 12:53:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 12:53:44,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 12:53:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 12:53:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 13:03:43,Esplanade,22.5726,88.3639,8,21,0.66,haze
11/7/2025 13:03:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:03:45,Howrah Bridge,22.585,88.3468,17,23,1,haze
11/7/2025 13:03:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:03:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 13:13:44,Esplanade,22.5726,88.3639,13,21,0.594699,haze
11/7/2025 13:13:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:13:46,Howrah Bridge,22.585,88.3468,17,23,1,haze
11/7/2025 13:13:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:13:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 13:23:45,Esplanade,22.5726,88.3639,15,22,0.561747,haze
11/7/2025 13:23:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:23:47,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 13:23:47,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:23:48,Airport,22.6394,88.4467,17,18,0.811218,haze
11/7/2025 13:33:44,Esplanade,22.5726,88.3639,15,22,0.555573,haze
11/7/2025 13:33:45,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:33:46,Howrah Bridge,22.585,88.3468,16,24,1,haze
11/7/2025 13:33:47,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:33:48,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 13:43:43,Esplanade,22.5726,88.3639,16,22,0.561747,haze
11/7/2025 13:43:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:43:45,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 13:43:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:43:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 13:53:44,Esplanade,22.5726,88.3639,19,22,0.518524,haze
11/7/2025 13:53:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 13:53:46,Howrah Bridge,22.585,88.3468,15,24,1,haze
11/7/2025 13:53:47,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 13:53:48,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:03:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:03:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:03:46,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 14:03:48,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 14:03:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:13:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:13:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:13:45,Howrah Bridge,22.585,88.3468,16,23,1,haze
11/7/2025 14:13:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 14:13:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:23:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:23:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:23:45,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 14:23:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 14:23:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:33:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:33:45,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:33:46,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 14:33:46,EM Bypass,22.4989,88.4122,20,25,0.969654,haze
11/7/2025 14:33:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:43:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:43:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:43:44,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 14:43:45,EM Bypass,22.4989,88.4122,19,24,0.963159,haze
11/7/2025 14:43:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 14:53:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 14:53:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 14:53:46,Howrah Bridge,22.585,88.3468,15,23,1,haze
11/7/2025 14:53:46,EM Bypass,22.4989,88.4122,19,24,0.958384,haze
11/7/2025 14:53:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:03:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 15:03:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 15:03:44,Howrah Bridge,22.585,88.3468,16,23,0.933839,haze
11/7/2025 15:03:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 15:03:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:13:43,Esplanade,22.5726,88.3639,15,22,0.561747,haze
11/7/2025 15:13:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 15:13:45,Howrah Bridge,22.585,88.3468,17,24,0.933774,haze
11/7/2025 15:13:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 15:13:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:23:47,Esplanade,22.5726,88.3639,15,22,0.679067,haze
11/7/2025 15:23:47,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 15:23:48,Howrah Bridge,22.585,88.3468,17,24,0.910715,haze
11/7/2025 15:23:48,EM Bypass,22.4989,88.4122,20,24,0.967318,haze
11/7/2025 15:23:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:33:48,Esplanade,22.5726,88.3639,15,22,0.592621,haze
11/7/2025 15:33:49,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 15:33:50,Howrah Bridge,22.585,88.3468,16,23,0.918173,haze
11/7/2025 15:33:51,EM Bypass,22.4989,88.4122,21,24,0.96563,haze
11/7/2025 15:33:51,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:43:42,Esplanade,22.5726,88.3639,16,22,0.561747,haze
11/7/2025 15:43:42,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 15:43:43,Howrah Bridge,22.585,88.3468,13,21,0.914416,haze
11/7/2025 15:43:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 15:43:44,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 15:53:45,Esplanade,22.5726,88.3639,15,22,0.553223,haze
11/7/2025 15:53:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 15:53:47,Howrah Bridge,22.585,88.3468,14,22,0.871739,haze
11/7/2025 15:53:48,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 15:53:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 16:03:45,Esplanade,22.5726,88.3639,16,22,0.549398,haze
11/7/2025 16:03:46,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 16:03:47,Howrah Bridge,22.585,88.3468,16,21,0.878701,haze
11/7/2025 16:03:47,EM Bypass,22.4989,88.4122,19,25,0.981171,haze
11/7/2025 16:03:48,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 16:13:43,Esplanade,22.5726,88.3639,16,22,0.549398,haze
11/7/2025 16:13:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 16:13:45,Howrah Bridge,22.585,88.3468,17,24,0.994609,haze
11/7/2025 16:13:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 16:13:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 16:23:44,Esplanade,22.5726,88.3639,18,22,0.524699,haze
11/7/2025 16:23:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 16:23:45,Howrah Bridge,22.585,88.3468,14,24,0.9989,haze
11/7/2025 16:23:46,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 16:23:46,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 16:33:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 16:33:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 16:33:44,Howrah Bridge,22.585,88.3468,14,23,0.998883,haze
11/7/2025 16:33:45,EM Bypass,22.4989,88.4122,20,24,0.984266,haze
11/7/2025 16:33:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 16:43:48,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 16:43:48,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 16:43:49,Howrah Bridge,22.585,88.3468,13,23,0.998883,haze
11/7/2025 16:43:50,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 16:43:50,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 16:53:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 16:53:44,Salt Lake,22.5867,88.4173,23,27,0.998677,haze
11/7/2025 16:53:46,Howrah Bridge,22.585,88.3468,13,22,0.997765,haze
11/7/2025 16:53:46,EM Bypass,22.4989,88.4122,19,25,0.973576,haze
11/7/2025 16:53:47,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 17:03:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 17:03:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 17:03:44,Howrah Bridge,22.585,88.3468,15,23,0.989774,haze
11/7/2025 17:03:44,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 17:03:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 17:13:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 17:13:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 17:13:45,Howrah Bridge,22.585,88.3468,14,23,1,haze
11/7/2025 17:13:45,EM Bypass,22.4989,88.4122,19,24,0.949815,haze
11/7/2025 17:13:46,Airport,22.6394,88.4467,16,19,0.856699,haze
11/7/2025 17:23:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 17:23:45,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 17:23:46,Howrah Bridge,22.585,88.3468,13,23,1,haze
11/7/2025 17:23:47,EM Bypass,22.4989,88.4122,17,24,0.968917,haze
11/7/2025 17:23:47,Airport,22.6394,88.4467,15,19,0.856152,haze
11/7/2025 17:33:46,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 17:33:47,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 17:33:48,Howrah Bridge,22.585,88.3468,13,24,0.998871,haze
11/7/2025 17:33:49,EM Bypass,22.4989,88.4122,17,24,0.980539,haze
11/7/2025 17:33:50,Airport,22.6394,88.4467,14,18,0.850964,haze
11/7/2025 17:43:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 17:43:43,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 17:43:44,Howrah Bridge,22.585,88.3468,13,23,0.998537,haze
11/7/2025 17:43:45,EM Bypass,22.4989,88.4122,18,25,0.981324,haze
11/7/2025 17:43:45,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 17:53:44,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 17:53:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 17:53:45,Howrah Bridge,22.585,88.3468,13,24,0.998698,haze
11/7/2025 17:53:46,EM Bypass,22.4989,88.4122,20,24,0.9922,haze
11/7/2025 17:53:47,Airport,22.6394,88.4467,14,18,0.868279,haze
11/7/2025 18:03:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 18:03:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 18:03:45,Howrah Bridge,22.585,88.3468,15,24,0.998508,haze
11/7/2025 18:03:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 18:03:46,Airport,22.6394,88.4467,15,18,0.876037,haze
11/7/2025 18:13:45,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 18:13:46,Salt Lake,22.5867,88.4173,23,26,0.998684,haze
11/7/2025 18:13:47,Howrah Bridge,22.585,88.3468,14,23,1,haze
11/7/2025 18:13:48,EM Bypass,22.4989,88.4122,20,24,0.993513,haze
11/7/2025 18:13:49,Airport,22.6394,88.4467,15,19,0.882542,haze
11/7/2025 18:23:45,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 18:23:46,Salt Lake,22.5867,88.4173,23,26,0.997211,haze
11/7/2025 18:23:47,Howrah Bridge,22.585,88.3468,14,24,1,haze
11/7/2025 18:23:48,EM Bypass,22.4989,88.4122,19,24,0.991636,haze
11/7/2025 18:23:49,Airport,22.6394,88.4467,19,19,1,haze
11/7/2025 18:33:45,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 18:33:45,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 18:33:47,Howrah Bridge,22.585,88.3468,14,23,1,haze
11/7/2025 18:33:47,EM Bypass,22.4989,88.4122,18,24,0.99649,haze
11/7/2025 18:33:49,Airport,22.6394,88.4467,15,19,0.904481,haze
11/7/2025 18:43:43,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 18:43:44,Salt Lake,22.5867,88.4173,26,26,1,haze
11/7/2025 18:43:44,Howrah Bridge,22.585,88.3468,13,24,1,haze
11/7/2025 18:43:45,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 18:43:46,Airport,22.6394,88.4467,15,19,0.884805,haze
11/7/2025 18:53:45,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 18:53:45,Salt Lake,22.5867,88.4173,23,26,0.993923,haze
11/7/2025 18:53:46,Howrah Bridge,22.585,88.3468,13,23,1,haze
11/7/2025 18:53:47,EM Bypass,22.4989,88.4122,25,25,1,haze
11/7/2025 18:53:48,Airport,22.6394,88.4467,15,19,0.872991,haze
11/7/2025 19:03:46,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 19:03:47,Salt Lake,22.5867,88.4173,22,26,0.993945,haze
11/7/2025 19:03:48,Howrah Bridge,22.585,88.3468,14,24,1,haze
11/7/2025 19:03:50,EM Bypass,22.4989,88.4122,21,25,0.99528,haze
11/7/2025 19:03:51,Airport,22.6394,88.4467,15,19,0.869137,haze
11/7/2025 19:13:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 19:13:42,Salt Lake,22.5867,88.4173,23,26,0.989917,haze
11/7/2025 19:13:43,Howrah Bridge,22.585,88.3468,15,23,0.998871,haze
11/7/2025 19:13:44,EM Bypass,22.4989,88.4122,20,24,0.99,haze
11/7/2025 19:13:45,Airport,22.6394,88.4467,15,18,0.877121,haze
11/7/2025 19:23:42,Esplanade,22.5726,88.3639,23,23,1,haze
11/7/2025 19:23:43,Salt Lake,22.5867,88.4173,21,26,0.994721,haze
11/7/2025 19:23:44,Howrah Bridge,22.585,88.3468,14,24,1,haze
11/7/2025 19:23:44,EM Bypass,22.4989,88.4122,19,24,0.970137,haze
11/7/2025 19:23:45,Airport,22.6394,88.4467,14,18,0.87937,haze